code,nameHeb,pronaunce,district,shire,naturalArea,monicipal,metro,religion,population,jewsAndOthers,jews,arabs,estbYear,type,ITM,altitude,orgazinationRelated,plansComit,policeArea,year,nameEng,localCuncil,name,lat,long
7100,אשקלון,ASHQELON,6,61,614.0,0.0,,1.0,140968.0,140648.0,122393.0,320.0,1948,140,,1596761983.0,-3.0,604.0,10001805.0,2018,Ashqelon,,Ashqelon,31.6687885,34.5742523
1256,אשרת,ASHERAT,2,24,245.0,4.0,,1.0,549.0,548.0,536.0,1.0,1983,370,13.0,2148876406.0,30.0,201.0,10004302.0,2018,Asherat,212.0,Asherat,32.971645,35.1557
740,אשתאול,ESHTA'OL,1,11,112.0,26.0,444.0,1.0,1252.0,1252.0,1226.0,,1949,310,1.0,2009563206.0,241.0,151.0,15000597.0,2018,Eshta'ol,,Eshta'ol,31.780385,35.010102
6000,באקה אל-גרביה,BAQA AL-GHARBIYYE,3,32,324.0,0.0,,2.0,29393.0,30.0,13.0,29363.0,,260,,2041570285.0,40.0,354.0,15002436.0,2018,Baqa Al-Gharbiyye,,Baqa Al-Gharbiyye,32.422891,35.035764
21,באר אורה,BE'ER ORA,6,62,625.0,53.0,,1.0,965.0,937.0,866.0,28.0,1950,370,19.0,1983840251.0,99.0,608.0,10001955.0,2018,Be'er Ora,,Be'er Ora,29.710165999999997,34.987218
1376,באר גנים,BE'ER GANNIM,6,61,614.0,36.0,,1.0,1295.0,1295.0,1292.0,,2012,370,,1629762325.0,28.0,633.0,10001805.0,2018,Be'er Gannim,,Be'er Gannim,31.700353999999997,34.610934
155,באר טוביה,BE'ER TOVIYYA,6,61,611.0,33.0,143.0,1.0,1214.0,1214.0,1197.0,,1930,310,1.0,1738362694.0,40.0,616.0,10001821.0,2018,Be'er Toviyya,420.0,Be'er Toviyya,31.737127,34.725570000000005
2530,באר יעקב,BE'ER YA'AQOV,4,43,432.0,99.0,133.0,1.0,26122.0,26004.0,25133.0,118.0,1907,160,,1849465002.0,49.0,455.0,10002228.0,2018,Be'er Ya'aqov,,Be'er Ya'aqov,31.943507,34.839040000000004
1278,באר מילכה,BE'ER MILKA,6,62,626.0,48.0,,1.0,189.0,189.0,189.0,,2006,310,1.0,1432753827.0,197.0,620.0,10001918.0,2018,Be'er Milka,610.0,Be'er Milka,30.934112,34.405643
9000,באר שבע,BE'ER SHEVA,6,62,623.0,0.0,310.0,1.0,209002.0,203622.0,181644.0,5380.0,1948,130,,1796357355.0,196.0,605.0,10001900.0,2018,Be'er Sheva,,Be'er Sheva,31.252972999999997,34.791462
450,בארות יצחק,BE'EROT YIZHAQ,4,42,422.0,25.0,142.0,1.0,420.0,420.0,417.0,,1948,330,3.0,1916866088.0,49.0,424.0,10002116.0,2018,Be'erot Yizhaq,,Be'erot Yizhaq,32.042025,34.910221
697,בארותיים,BE'EROTAYIM,4,41,412.0,16.0,141.0,1.0,1154.0,1154.0,1139.0,,1949,310,1.0,1986369200.0,27.0,409.0,15000060.0,2018,Be'erotayim,,Be'erotayim,32.321039,34.98343
399,בארי,BE'ERI,6,62,622.0,38.0,,1.0,1037.0,1037.0,990.0,,1946,330,15.0,1516259265.0,80.0,651.0,10001893.0,2018,Be'eri,620.0,Be'eri,31.424513,34.492567
559,בוסתן הגליל,BUSTAN HAGALIL,2,24,246.0,4.0,241.0,1.0,1305.0,1302.0,1265.0,3.0,1948,310,10.0,2080476169.0,-2.0,201.0,10004315.0,2018,Bustan HaGalil,212.0,Bustan HaGalil,32.948636,35.080688
482,בועיינה-נוג'ידאת,BU'EINE-NUJEIDAT,2,25,237.0,99.0,,2.0,9645.0,14.0,4.0,9631.0,,280,,2348174591.0,150.0,251.0,10004552.0,2018,Bu'eine-Nujeidat,214.0,Bu'eine-Nujeidat,32.807711,35.36527
4001,בוקעאתא,BUQ'ATA,2,29,292.0,99.0,,2.0,6528.0,,,6528.0,,280,,2730078971.0,990.0,256.0,10004579.0,2018,Buq'ata,211.0,Buq'ata,33.2026572,35.7767723
698,בורגתה,BURGETA,4,41,411.0,16.0,141.0,1.0,1120.0,1119.0,1112.0,1.0,1949,310,1.0,1966969241.0,27.0,409.0,15000060.0,2018,Burgeta,,Burgeta,32.325972,34.963848
2043,בחן,BAHAN,4,41,412.0,16.0,141.0,1.0,1054.0,1049.0,1025.0,5.0,1953,330,15.0,2019669523.0,50.0,409.0,10002155.0,2018,Bahan,,Bahan,32.351831,35.018542
762,בטחה,BITHA,6,62,622.0,42.0,344.0,1.0,789.0,787.0,781.0,2.0,1950,310,1.0,1650258264.0,108.0,651.0,10001893.0,2018,Bitha,620.0,Bitha,31.333869,34.634318
234,ביצרון,BIZZARON,6,61,611.0,33.0,143.0,1.0,1267.0,1267.0,1260.0,,1935,310,1.0,1744563381.0,40.0,616.0,10001821.0,2018,Bizzaron,420.0,Bizzaron,31.7949517,34.729346299999996
998,ביר אל-מכסור,BIR EL-MAKSUR,2,24,241.0,99.0,241.0,2.0,9317.0,6.0,,9311.0,,280,,2211374310.0,170.0,261.0,10004497.0,2018,Bir El-Maksur,310.0,Bir El-Maksur,32.777291,35.220571
1348,ביר הדאג',BIR HADAGE,6,62,626.0,68.0,,2.0,5735.0,16.0,14.0,5719.0,,280,,1714554846.0,260.0,624.0,10001918.0,2018,Bir Hadage,610.0,Bir Hadage,31.023159999999997,34.709138
368,בירייה,BIRIYYA,2,21,212.0,2.0,,1.0,843.0,843.0,840.0,,1945,350,,2471076480.0,751.0,209.0,10004528.0,2018,Biriyya,211.0,Biriyya,32.978108,35.503096
317,בית אורן,BET OREN,3,32,322.0,15.0,223.0,1.0,467.0,454.0,442.0,13.0,1939,330,15.0,2008573740.0,338.0,303.0,10004171.0,2018,Bet Oren,,Bet Oren,32.731601,35.00632
3574,בית אל,BET EL,7,74,,99.0,445.0,1.0,6042.0,6042.0,6027.0,,1977,180,,2212164987.0,799.0,711.0,10003299.0,2018,Bet El,,Bet El,31.9416,35.222734
562,בית אלעזרי,BET EL'AZARI,4,44,441.0,28.0,143.0,1.0,1563.0,1563.0,1553.0,,1948,310,1.0,1814663909.0,40.0,456.0,15002488.0,2018,Bet El'azari,420.0,Bet El'azari,31.844717,34.806627
95,בית אלפא,BET ALFA,2,23,232.0,8.0,,1.0,692.0,690.0,646.0,2.0,1922,330,15.0,2407871368.0,-93.0,204.0,10004568.0,2018,Bet Alfa,213.0,Bet Alfa,32.516357,35.430499
3652,בית אריה,BET ARYE,7,74,,99.0,145.0,1.0,5139.0,5139.0,4983.0,,1981,180,,2048666000.0,160.0,719.0,10004054.0,2018,Bet Arye,,Bet Arye,32.040059,35.049471999999994
1076,בית ברל,BET BERL,4,42,421.0,20.0,141.0,1.0,208.0,160.0,147.0,48.0,1947,340,,1932267865.0,60.0,417.0,10002133.0,2018,Bet Berl,,Bet Berl,32.1997359,34.926073200000005
480,בית ג'ן,BEIT JANN,2,24,243.0,99.0,,2.0,11864.0,1.0,,11863.0,,270,,2357076326.0,730.0,258.0,10004465.0,2018,Beit Jann,212.0,Beit Jann,32.965655,35.381268
619,בית גוברין,BET GUVRIN,6,61,612.0,35.0,,1.0,426.0,426.0,422.0,,1949,330,15.0,1901861345.0,240.0,632.0,10001813.0,2018,Bet Guvrin,420.0,Bet Guvrin,31.61288,34.895568
571,בית גמליאל,BET GAMLI'EL,4,44,441.0,29.0,143.0,1.0,1019.0,1013.0,1013.0,6.0,1949,310,2.0,1775164051.0,23.0,456.0,15002488.0,2018,Bet Gamli'el,420.0,Bet Gamli'el,31.856128000000002,34.760946999999994
466,בית דגן,BET DAGAN,4,43,432.0,99.0,133.0,1.0,7211.0,7203.0,7091.0,8.0,1948,180,,1840765643.0,27.0,455.0,10002207.0,2018,Bet Dagan,,Bet Dagan,32.0017816,34.829708700000005
723,בית הגדי,BET HAGADDI,6,62,621.0,39.0,,1.0,839.0,839.0,839.0,,1949,310,2.0,1626059275.0,130.0,651.0,10001930.0,2018,Bet HaGaddi,620.0,Bet HaGaddi,31.422839,34.607878
373,בית הלוי,BET HALEWI,4,41,411.0,16.0,141.0,1.0,803.0,803.0,802.0,,1945,310,1.0,1937569557.0,9.0,409.0,15000060.0,2018,Bet HaLewi,,Bet HaLewi,32.351596,34.930443
322,בית הלל,BET HILLEL,2,21,211.0,55.0,,1.0,791.0,790.0,778.0,1.0,1940,310,1.0,2568779040.0,80.0,253.0,10004591.0,2018,Bet Hillel,211.0,Bet Hillel,33.208782,35.606515
572,בית העמק,BET HAEMEQ,2,24,245.0,4.0,,1.0,553.0,553.0,519.0,,1949,330,15.0,2139376350.0,25.0,201.0,10004302.0,2018,Bet HaEmeq,212.0,Bet HaEmeq,32.971014000000004,35.145305
3645,בית הערבה,BET HAARAVA,7,75,,74.0,,1.0,290.0,290.0,285.0,,1980,330,15.0,2452263505.0,-340.0,713.0,10003314.0,2018,Bet HaArava,,Bet HaArava,31.807762,35.476411
242,בית השיטה,BET HASHITTA,2,23,232.0,8.0,,1.0,1264.0,1263.0,1214.0,1.0,1935,330,15.0,2414771748.0,-81.0,204.0,10004568.0,2018,Bet HaShitta,213.0,Bet HaShitta,32.550874,35.439351
353,בית זיד,BET ZEID,2,23,235.0,9.0,,1.0,79.0,79.0,76.0,,1943,350,,2110773411.0,70.0,254.0,10004207.0,2018,Bet Zeid,213.0,Bet Zeid,32.70221,35.131599
710,בית זית,BET ZAYIT,1,11,111.0,26.0,444.0,1.0,1678.0,1678.0,1643.0,,1949,310,1.0,2154163215.0,540.0,151.0,10002475.0,2018,Bet Zayit,,Bet Zayit,31.783058,35.161117
143,בית זרע,BET ZERA,2,22,221.0,6.0,,1.0,590.0,590.0,564.0,,1926,330,15.0,2540573277.0,-220.0,214.0,10004552.0,2018,Bet Zera,214.0,Bet Zera,32.689296,35.574062
3575,בית חורון,BET HORON,7,74,,73.0,445.0,1.0,1362.0,1362.0,1361.0,,1977,370,11.0,2121064280.0,601.0,711.0,10004054.0,2018,Bet Horon,,Bet Horon,31.879890000000003,35.124097
877,בית חירות,BET HERUT,4,41,411.0,16.0,141.0,1.0,904.0,904.0,892.0,,1933,320,1.0,1878069842.0,11.0,409.0,15000060.0,2018,Bet Herut,,Bet Herut,32.376222999999996,34.873765
2033,בית חלקיה,BET HILQIYYA,4,44,441.0,31.0,143.0,1.0,1221.0,1221.0,1221.0,,1953,310,8.0,1822563335.0,60.0,456.0,15002488.0,2018,Bet Hilqiyya,420.0,Bet Hilqiyya,31.793001,34.809698
159,בית חנן,BET HANAN,4,44,442.0,27.0,143.0,1.0,548.0,547.0,544.0,1.0,1930,310,1.0,1786964903.0,28.0,456.0,15002488.0,2018,Bet Hanan,,Bet Hanan,31.935211,34.775596
800,בית חנניה,BET HANANYA,3,32,324.0,15.0,,1.0,912.0,912.0,888.0,,1950,310,1.0,1932871493.0,10.0,303.0,10004333.0,2018,Bet Hananya,,Bet Hananya,32.529503999999996,34.926734
1050,בית חשמונאי,BET HASHMONAY,4,43,432.0,30.0,143.0,1.0,2190.0,2190.0,2181.0,,1972,190,,1924564399.0,90.0,426.0,10002228.0,2018,Bet Hashmonay,,Bet Hashmonay,31.890297999999998,34.917598999999996
288,בית יהושע,BET YEHOSHUA,4,41,411.0,19.0,141.0,1.0,1054.0,1054.0,1041.0,,1938,310,6.0,1875268523.0,11.0,401.0,15000060.0,2018,Bet Yehoshua,,Bet Yehoshua,32.262075,34.865418
265,בית יוסף,BET YOSEF,2,23,231.0,7.0,,1.0,460.0,460.0,457.0,,1937,310,1.0,2520671839.0,-242.0,202.0,10004568.0,2018,Bet Yosef,214.0,Bet Yosef,32.558698,35.552772999999995
200,בית ינאי,BET YANNAY,4,41,411.0,16.0,141.0,1.0,387.0,387.0,386.0,,1933,310,10.0,1873769865.0,10.0,409.0,15000060.0,2018,Bet Yannay,,Bet Yannay,32.381729,34.863507
326,בית יצחק-שער חפר,BET YIZHAQ-SH. HEFER,4,41,411.0,16.0,141.0,1.0,2079.0,2079.0,2048.0,,1940,191,,1899269340.0,12.0,409.0,15000060.0,2018,Bet Yizhaq-Sh. Hefer,,Bet Yizhaq-Sh. Hefer,32.33558,34.8895
430,בית לחם הגלילית,BET LEHEM HAGELILIT,2,23,237.0,9.0,242.0,1.0,825.0,824.0,809.0,1.0,1948,310,1.0,2181773782.0,122.0,254.0,10004411.0,2018,Bet Lehem HaGelilit,213.0,Bet Lehem HaGelilit,32.734558,35.191271
751,בית מאיר,BET ME'IR,1,11,111.0,26.0,444.0,1.0,874.0,874.0,872.0,,1950,310,2.0,2035763349.0,519.0,151.0,15000597.0,2018,Bet Me'ir,,Bet Me'ir,31.794786,35.036753000000004
784,בית נחמיה,BET NEHEMYA,4,43,432.0,25.0,142.0,1.0,871.0,871.0,862.0,,1950,310,6.0,1958765375.0,69.0,424.0,10002168.0,2018,Bet Nehemya,,Bet Nehemya,31.977141999999997,34.953835
16,בית ניר,BET NIR,6,61,612.0,35.0,,1.0,612.0,612.0,599.0,,1955,330,15.0,1880461729.0,230.0,632.0,10001813.0,2018,Bet Nir,420.0,Bet Nir,31.647627000000004,34.873107
672,בית נקופה,BET NEQOFA,1,11,111.0,26.0,444.0,1.0,723.0,717.0,699.0,6.0,1949,310,1.0,2120263464.0,621.0,151.0,10002475.0,2018,Bet Neqofa,,Bet Neqofa,31.804392,35.126876
202,בית עובד,BET OVED,4,44,442.0,27.0,143.0,1.0,253.0,253.0,253.0,,1933,310,1.0,1787064773.0,20.0,456.0,15002488.0,2018,Bet Oved,,Bet Oved,31.921287,34.774905
301,בית עוזיאל,BET UZZI'EL,4,43,432.0,30.0,143.0,1.0,645.0,645.0,636.0,,1956,310,2.0,1911464200.0,120.0,426.0,10002228.0,2018,Bet Uzzi'el,,Bet Uzzi'el,31.87005,34.904858000000004
756,בית עזרא,BET EZRA,6,61,611.0,33.0,143.0,1.0,1137.0,1136.0,1110.0,1.0,1950,310,1.0,1674262732.0,37.0,616.0,10001821.0,2018,Bet Ezra,420.0,Bet Ezra,31.736402000000002,34.657514
604,בית עריף,BET ARIF,4,43,432.0,25.0,142.0,1.0,1156.0,1155.0,1142.0,1.0,1951,310,1.0,1939465589.0,50.0,424.0,10002168.0,2018,Bet Arif,,Bet Arif,31.995352,34.935103000000005
212,בית צבי,BET ZEVI,3,32,321.0,15.0,223.0,1.0,345.0,345.0,345.0,,1953,340,,1974573615.0,28.0,303.0,10004333.0,2018,Bet Zevi,,Bet Zevi,32.7215394,34.9688805
598,בית קמה,BET QAMA,6,62,621.0,41.0,341.0,1.0,1396.0,1396.0,1386.0,,1949,330,15.0,1773459523.0,230.0,625.0,10001946.0,2018,Bet Qama,620.0,Bet Qama,31.446565999999997,34.762248
365,בית קשת,BET QESHET,2,22,222.0,3.0,,1.0,706.0,706.0,691.0,,1944,330,15.0,2372073606.0,144.0,206.0,10004552.0,2018,Bet Qeshet,214.0,Bet Qeshet,32.718446,35.394952
848,בית רבן,BET RABBAN,4,44,441.0,29.0,143.0,1.0,979.0,979.0,963.0,,1946,340,,1744963615.0,49.0,456.0,10001821.0,2018,Bet Rabban,420.0,Bet Rabban,31.817496999999996,34.7289
1162,בית רימון,BET RIMMON,2,23,237.0,3.0,,1.0,789.0,789.0,789.0,,1977,330,3.0,2310474304.0,367.0,206.0,15002369.0,2018,Bet Rimmon,214.0,Bet Rimmon,32.781845000000004,35.327738000000004
9200,בית שאן,BET SHE'AN,2,23,231.0,0.0,,1.0,18227.0,18081.0,17757.0,146.0,1948,170,,2469671125.0,-200.0,203.0,10004568.0,2018,Bet She'an,214.0,Bet She'an,32.497103,35.497336
2610,בית שמש,BET SHEMESH,1,11,112.0,0.0,444.0,1.0,118676.0,118549.0,116553.0,127.0,1950,140,,1990162679.0,160.0,102.0,10002507.0,2018,Bet Shemesh,,Bet Shemesh,31.747040999999996,34.988099
248,בית שערים,BET SHE'ARIM,2,23,235.0,9.0,,1.0,744.0,744.0,739.0,,1936,310,1.0,2169973357.0,51.0,254.0,10004411.0,2018,Bet She'arim,213.0,Bet She'arim,32.703757,35.129933
747,בית שקמה,BET SHIQMA,6,61,614.0,36.0,,1.0,873.0,869.0,845.0,4.0,1950,310,1.0,1628461632.0,46.0,633.0,10001829.0,2018,Bet Shiqma,,Bet Shiqma,31.637735,34.610074
252,ביתן אהרן,BITAN AHARON,4,41,411.0,16.0,141.0,1.0,122.0,122.0,117.0,,1936,310,10.0,1879969688.0,20.0,409.0,15000060.0,2018,Bitan Aharon,,Bitan Aharon,32.364928000000006,34.86956
3780,ביתר עילית,BETAR ILLIT,7,76,,0.0,445.0,1.0,56746.0,56744.0,56726.0,2.0,1985,150,,2107362248.0,568.0,716.0,15000586.0,2018,Betar Illit,,Betar Illit,31.7010023,35.1119254
94,בלפוריה,BALFURYA,2,23,234.0,9.0,,1.0,512.0,512.0,505.0,,1922,310,1.0,2280872620.0,70.0,254.0,10004394.0,2018,Balfurya,213.0,Balfurya,32.629988,35.296281
760,בן זכאי,BEN ZAKKAY,4,44,441.0,29.0,143.0,1.0,1115.0,1115.0,1094.0,,1950,310,2.0,1744464050.0,26.0,456.0,15002488.0,2018,Ben Zakkay,420.0,Ben Zakkay,31.857222999999998,34.727432
712,בן עמי,BEN AMMI,2,24,245.0,4.0,,1.0,775.0,773.0,749.0,2.0,1949,310,1.0,2119076783.0,15.0,201.0,10004302.0,2018,Ben Ammi,212.0,Ben Ammi,33.005369,35.122218
1084,בן שמן (כפר נוער),BEN SHEMEN(K.NO'AR),4,43,432.0,25.0,142.0,1.0,617.0,615.0,567.0,2.0,1921,340,,1932665185.0,61.0,424.0,10002261.0,2018,Ben Shemen(K.No'ar),,Ben Shemen(K.No'ar),31.959019,34.927831
2013,בן שמן (מושב),BEN SHEMEN (MOSHAV),4,43,432.0,25.0,142.0,1.0,865.0,865.0,852.0,,1952,310,1.0,1928365110.0,55.0,424.0,10002261.0,2018,Ben Shemen (Moshav),,Ben Shemen (Moshav),31.958896000000003,34.934104
6100,בני ברק,BENE BERAQ,5,52,512.0,0.0,122.0,1.0,198863.0,198799.0,197439.0,64.0,1924,140,,1845566599.0,2.0,501.0,10001473.0,2018,Bene Beraq,,Bene Beraq,32.084932,34.835226
1368,בני דקלים,BNE DEQALIM,6,61,612.0,50.0,,1.0,1016.0,1016.0,1015.0,,2009,370,11.0,1924560284.0,359.0,634.0,10001813.0,2018,Bne Dkalim,,Bne Dkalim,31.517188,34.917033
592,בני דרום,BENE DAROM,4,44,441.0,29.0,143.0,1.0,847.0,846.0,845.0,1.0,1949,320,2.0,1708963652.0,20.0,456.0,10001836.0,2018,Bene Darom,420.0,Bene Darom,31.820870000000003,34.691609
386,בני דרור,BENE DEROR,4,41,411.0,18.0,141.0,1.0,1221.0,1221.0,1213.0,,1946,320,1.0,1907168542.0,18.0,412.0,15000060.0,2018,Bene Deror,,Bene Deror,32.261795,34.901790999999996
4015,בני יהודה,BENE YEHUDA,2,29,294.0,71.0,,1.0,1070.0,1070.0,966.0,,1972,370,13.0,2648874494.0,327.0,219.0,10004579.0,2018,Bene Yehuda,211.0,Bene Yehuda,32.798262,35.69107
1363,בני נצרים,BNE NETSARIM,6,62,622.0,38.0,,1.0,728.0,728.0,728.0,,2010,310,11.0,1346156141.0,90.0,651.0,10001893.0,2018,Bne Netsarim,620.0,Bne Netsarim,31.143513000000002,34.316403
448,בני עטרות,BENE ATAROT,4,42,422.0,25.0,142.0,1.0,975.0,975.0,969.0,,1948,310,1.0,1920265901.0,44.0,424.0,10002116.0,2018,Bene Atarot,,Bene Atarot,32.02147,34.910146000000005
1066,"בני עי""ש",BENE AYISH,4,44,441.0,99.0,143.0,1.0,7017.0,6968.0,5640.0,49.0,1958,180,,1774163306.0,62.0,453.0,10001821.0,2018,Bene Ayish,420.0,Bene Ayish,31.790235,34.759291
418,בני ציון,BENE ZIYYON,4,41,411.0,19.0,141.0,1.0,1365.0,1360.0,1337.0,5.0,1947,310,10.0,1877968066.0,20.0,401.0,15000060.0,2018,Bene Ziyyon,,Bene Ziyyon,32.219514000000004,34.868538
588,בני ראם,BENE RE'EM,4,44,441.0,31.0,143.0,1.0,1387.0,1374.0,1371.0,13.0,1949,310,8.0,1803363099.0,58.0,456.0,15002488.0,2018,Bene Re'em,420.0,Bene Re'em,31.769971999999996,34.790463
685,בניה,BENAYA,4,44,441.0,28.0,143.0,1.0,808.0,808.0,807.0,,1949,310,1.0,1767263908.0,30.0,456.0,15002488.0,2018,Benaya,420.0,Benaya,31.843444,34.751793
9800,בנימינה-גבעת עדה*,BINYAMINA-GIV'AT ADA,3,32,324.0,99.0,,1.0,15627.0,15598.0,15081.0,29.0,1903,170,,1967571417.0,10.0,353.0,10004333.0,2018,Binyamina-Giv'at Ada,,Binyamina-Giv'at Ada,32.517078000000005,34.955096000000005
1326,"בסמ""ה",BASMA,3,32,323.0,99.0,,2.0,9779.0,3.0,,9776.0,,280,,2100771513.0,137.0,354.0,10004233.0,2018,Basma,,Basma,32.529401,35.103199
944,בסמת טבעון,BASMAT TAB'UN,2,23,237.0,99.0,242.0,2.0,7835.0,19.0,14.0,7816.0,,280,,2148073835.0,118.0,257.0,10004207.0,2018,Basmat Tab'un,,Basmat Tab'un,32.736287,35.1532
483,בענה,BI'NE,2,24,242.0,99.0,,2.0,8299.0,13.0,4.0,8286.0,,280,,2258875935.0,220.0,260.0,15002358.0,2018,Bi'ne,210.0,Bi'ne,32.929538,35.271916999999995
389,בצרה,BAZRA,4,41,411.0,19.0,141.0,1.0,1217.0,1217.0,1183.0,,1946,310,10.0,1886968001.0,20.0,401.0,15000060.0,2018,Bazra,,Bazra,32.214541,34.878122999999995
589,בצת,BEZET,2,24,245.0,4.0,,1.0,279.0,272.0,266.0,7.0,1949,310,1.0,2129677511.0,16.0,201.0,10004302.0,2018,Bezet,212.0,Bezet,33.070046999999995,35.132636
864,בקוע,BEQOA,1,11,112.0,26.0,,1.0,752.0,749.0,730.0,3.0,1951,310,1.0,1930663736.0,129.0,151.0,15000597.0,2018,Beqoa,,Beqoa,31.827899,34.924732
3612,בקעות,BEQA'OT,7,75,,75.0,,1.0,176.0,176.0,173.0,,1972,310,10.0,2428968327.0,40.0,712.0,10003262.0,2018,Beqa'ot,,Beqa'ot,32.24207,35.452636
823,בר גיורא,BAR GIYYORA,1,11,111.0,26.0,444.0,1.0,672.0,669.0,660.0,3.0,1950,310,9.0,2069462636.0,663.0,151.0,15000597.0,2018,Bar Giyyora,,Bar Giyyora,31.729683,35.073414
1191,בר יוחאי,BAR YOHAY,2,21,212.0,2.0,,1.0,1062.0,1062.0,1062.0,,1979,370,2.0,2422976699.0,700.0,209.0,10004528.0,2018,Bar Yohay,211.0,Bar Yohay,32.997704,35.448190000000004
3744,ברוכין,BRUKHIN,7,73,,72.0,,1.0,1093.0,1093.0,1076.0,,2012,370,2.0,2086566533.0,336.0,710.0,10003262.0,2018,Brukhin,,Brukhin,32.082231,35.094113
428,ברור חיל,BEROR HAYIL,6,61,614.0,37.0,,1.0,986.0,978.0,957.0,8.0,1948,330,15.0,1665260743.0,59.0,651.0,10001829.0,2018,Beror Hayil,620.0,Beror Hayil,31.556984999999997,34.646547
2060,ברוש,BEROSH,6,62,621.0,41.0,344.0,1.0,538.0,538.0,536.0,,1953,310,1.0,1650558666.0,112.0,625.0,10001893.0,2018,Berosh,620.0,Berosh,31.370721000000003,34.634978000000004
3710,ברכה,BERAKHA,7,72,,72.0,,1.0,2620.0,2613.0,2215.0,7.0,1983,190,,2251867768.0,798.0,710.0,10003262.0,2018,Berakha,,Berakha,32.049357,34.758355
746,ברכיה,BEREKHYA,6,61,614.0,36.0,,1.0,1273.0,1273.0,1273.0,,1950,310,1.0,1645461979.0,39.0,633.0,10001821.0,2018,Berekhya,,Berekhya,31.668046999999998,34.624296
667,ברעם,BAR'AM,2,24,244.0,1.0,,1.0,590.0,590.0,527.0,,1949,330,15.0,2408677373.0,671.0,253.0,10004528.0,2018,Bar'am,211.0,Bar'am,33.058979,35.433234999999996
141,ברק,BARAQ,2,23,234.0,8.0,,1.0,410.0,410.0,408.0,,1956,310,1.0,2251371651.0,70.0,204.0,10004394.0,2018,Baraq,213.0,Baraq,30.400899,35.113896000000004
617,ברקאי,BARQAY,3,32,324.0,14.0,,1.0,542.0,541.0,511.0,1.0,1949,330,15.0,2029770901.0,50.0,351.0,15002436.0,2018,Barqay,,Barqay,32.476096000000005,35.031044
3654,ברקן,BARQAN,7,73,,72.0,145.0,1.0,1833.0,1830.0,1711.0,3.0,1981,370,9.0,2101566821.0,368.0,710.0,10003262.0,2018,Barqan,,Barqan,32.109487,35.106008
2038,ברקת,BAREQET,4,42,422.0,25.0,142.0,1.0,2035.0,2035.0,2030.0,,1952,191,,1948865814.0,60.0,424.0,10002168.0,2018,Bareqet,,Bareqet,32.018344,34.943179
1323,בת הדר,BAT HADAR,6,61,614.0,36.0,,1.0,763.0,763.0,749.0,,1995,350,,1618161736.0,55.0,633.0,10001829.0,2018,Bat Hadar,,Bat Hadar,31.648125,34.597146
1361,בת חן,BAT HEN,4,41,411.0,16.0,141.0,1.0,411.0,411.0,397.0,,1967,350,,1881869630.0,21.0,409.0,15000060.0,2018,Bat Hen,,Bat Hen,32.360194,34.872388
1319,בת חפר,BAT HEFER,4,41,412.0,16.0,141.0,1.0,5342.0,5340.0,5259.0,2.0,1996,180,,2014969329.0,50.0,409.0,10002155.0,2018,Bat Hefer,,Bat Hefer,32.333714,35.013729
6200,בת ים,BAT YAM,5,53,513.0,0.0,123.0,1.0,128774.0,127991.0,102268.0,783.0,1926,140,,1765265859.0,1.0,502.0,10001430.0,2018,Bat Yam,,Bat Yam,32.013186,34.748019
3794,בת עין,BAT AYIN,7,76,,76.0,445.0,1.0,1545.0,1543.0,1538.0,2.0,1989,370,11.0,2096361842.0,627.0,714.0,15000586.0,2018,Bat Ayin,,Bat Ayin,31.657653000000003,35.101101
33,בת שלמה,BAT SHELOMO,3,32,322.0,15.0,243.0,1.0,651.0,651.0,635.0,,1889,310,7.0,2005972291.0,59.0,303.0,10004333.0,2018,Bat Shelomo,,Bat Shelomo,32.600335,35.003837
1292,ג'דיידה-מכר,JUDEIDE-MAKER,2,24,246.0,99.0,241.0,2.0,20920.0,29.0,16.0,20891.0,,260,,2140675939.0,10.0,252.0,10004315.0,2018,Judeide-Maker,,Judeide-Maker,32.928656,35.150573
485,ג'ולס,JULIS,2,24,243.0,99.0,,2.0,6375.0,,,6375.0,,280,,2174976079.0,43.0,252.0,10004315.0,2018,Julis,,Julis,32.94498,35.184243
627,ג'לג'וליה,JALJULYE,4,42,421.0,99.0,142.0,2.0,9984.0,162.0,133.0,9822.0,,280,,1957367322.0,26.0,451.0,15000658.0,2018,Jaljulye,,Jaljulye,32.1524568,34.9539749
976,ג'נאביב (שבט),JUNNABIB,6,62,623.0,,,3.0,,,,,,460,,2030056900.0,0.0,699.0,15003711.0,2018,Janabib,,Janabib,31.287156,35.108132
541,ג'סר א-זרקא,JISR AZ-ZARQA,3,32,324.0,99.0,,2.0,14692.0,15.0,,14677.0,,270,,1919771586.0,0.0,353.0,10004333.0,2018,Jisr Az-Zarqa,,Jisr Az-Zarqa,32.536262,34.911569
487,ג'ש (גוש חלב),JISH(GUSH HALAV),2,21,212.0,99.0,,2.0,3090.0,7.0,6.0,3083.0,,290,,2420276976.0,589.0,258.0,10004528.0,2018,Jish(Gush Halav),211.0,Jish(Gush Halav),33.021266,35.447949
628,ג'ת,JATT,3,32,324.0,99.0,,2.0,11798.0,8.0,3.0,11790.0,,270,,2036070063.0,31.0,354.0,15002436.0,2018,Jatt,,Jatt,32.39693,35.035914
